"product_id","category_id"
"6c2afb93-1ede-4d8a-87ac-7bec3b55a15a","e99af53a-fc36-42f4-8798-d43afcfe481e"
"6c2afb93-1ede-4d8a-87ac-7bec3b55a15a","b296c247-b79d-4ba5-a5ae-6679dba68060"
"5442a234-a8c7-4563-ae3b-adfb8acb6f77","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"5442a234-a8c7-4563-ae3b-adfb8acb6f77","b296c247-b79d-4ba5-a5ae-6679dba68060"
"5e7a7d25-6e3f-471b-a0fe-05c027cf14df","5b9c5231-1678-4605-93a5-173cdca83ec7"
"5e7a7d25-6e3f-471b-a0fe-05c027cf14df","b296c247-b79d-4ba5-a5ae-6679dba68060"
"8235cb8b-74c1-409a-9607-566974f73a4f","5b9c5231-1678-4605-93a5-173cdca83ec7"
"8235cb8b-74c1-409a-9607-566974f73a4f","b296c247-b79d-4ba5-a5ae-6679dba68060"
"07661481-11a4-4144-a488-db02acafdc72","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"07661481-11a4-4144-a488-db02acafdc72","b296c247-b79d-4ba5-a5ae-6679dba68060"
"b54a523e-8c3e-48ad-9c8b-ad786651e7cf","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"b54a523e-8c3e-48ad-9c8b-ad786651e7cf","b296c247-b79d-4ba5-a5ae-6679dba68060"
"ec842ef3-7f40-4765-bb30-36337813e9c0","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"ec842ef3-7f40-4765-bb30-36337813e9c0","905d3b53-7771-4e10-9391-8aedce01090d"
"ec842ef3-7f40-4765-bb30-36337813e9c0","b296c247-b79d-4ba5-a5ae-6679dba68060"
"2f87ed1f-a469-44ca-9139-15f40e87cec4","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"2f87ed1f-a469-44ca-9139-15f40e87cec4","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"2f87ed1f-a469-44ca-9139-15f40e87cec4","b296c247-b79d-4ba5-a5ae-6679dba68060"
"43dfa8f0-3cc8-4ba2-ac6a-babb2aca8d20","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"43dfa8f0-3cc8-4ba2-ac6a-babb2aca8d20","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"43dfa8f0-3cc8-4ba2-ac6a-babb2aca8d20","b296c247-b79d-4ba5-a5ae-6679dba68060"
"9e92c05f-4fc2-4644-85f4-e887b4349d27","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"9e92c05f-4fc2-4644-85f4-e887b4349d27","b296c247-b79d-4ba5-a5ae-6679dba68060"
"0efdbc1d-fb81-495c-b946-3c270b0ebdf1","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"0efdbc1d-fb81-495c-b946-3c270b0ebdf1","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"0efdbc1d-fb81-495c-b946-3c270b0ebdf1","b296c247-b79d-4ba5-a5ae-6679dba68060"
"1686ee8a-7e0c-4f15-8fd6-4f0cc0287a49","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"1686ee8a-7e0c-4f15-8fd6-4f0cc0287a49","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"1686ee8a-7e0c-4f15-8fd6-4f0cc0287a49","b296c247-b79d-4ba5-a5ae-6679dba68060"
"c0b61fe3-d303-48e6-a6da-826c779fa15e","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"c0b61fe3-d303-48e6-a6da-826c779fa15e","b296c247-b79d-4ba5-a5ae-6679dba68060"
"7956b013-3d92-40d6-8dff-22f101208b7a","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"7956b013-3d92-40d6-8dff-22f101208b7a","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"7956b013-3d92-40d6-8dff-22f101208b7a","b296c247-b79d-4ba5-a5ae-6679dba68060"
"f303a5e5-1b0a-49de-9f7f-76ad22454291","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"f303a5e5-1b0a-49de-9f7f-76ad22454291","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"f303a5e5-1b0a-49de-9f7f-76ad22454291","b296c247-b79d-4ba5-a5ae-6679dba68060"
"33e238d4-b9cf-448e-b3ee-e97ec6edcede","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"33e238d4-b9cf-448e-b3ee-e97ec6edcede","905d3b53-7771-4e10-9391-8aedce01090d"
"33e238d4-b9cf-448e-b3ee-e97ec6edcede","b296c247-b79d-4ba5-a5ae-6679dba68060"
"59e032f8-65b3-458f-a502-bc20f10d9c48","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"59e032f8-65b3-458f-a502-bc20f10d9c48","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"59e032f8-65b3-458f-a502-bc20f10d9c48","b296c247-b79d-4ba5-a5ae-6679dba68060"
"e131a745-5ede-4ab2-82e8-46b7adfe536c","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"e131a745-5ede-4ab2-82e8-46b7adfe536c","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"e131a745-5ede-4ab2-82e8-46b7adfe536c","b296c247-b79d-4ba5-a5ae-6679dba68060"
"e5535c1f-45e3-479f-9027-79e5d59be8be","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"e5535c1f-45e3-479f-9027-79e5d59be8be","b296c247-b79d-4ba5-a5ae-6679dba68060"
"92b3c347-c5f3-4890-915a-c362f6739d66","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"92b3c347-c5f3-4890-915a-c362f6739d66","b296c247-b79d-4ba5-a5ae-6679dba68060"
"2148b254-5104-4ff5-b911-16279aa3d46c","905d3b53-7771-4e10-9391-8aedce01090d"
"2148b254-5104-4ff5-b911-16279aa3d46c","b296c247-b79d-4ba5-a5ae-6679dba68060"
"9ba0fddd-c286-4349-ad70-38ab09765308","905d3b53-7771-4e10-9391-8aedce01090d"
"9ba0fddd-c286-4349-ad70-38ab09765308","b296c247-b79d-4ba5-a5ae-6679dba68060"
"3963ef65-c59e-4508-810a-54a2744a3170","905d3b53-7771-4e10-9391-8aedce01090d"
"3963ef65-c59e-4508-810a-54a2744a3170","b296c247-b79d-4ba5-a5ae-6679dba68060"
"bfe29938-e6e8-4870-938e-8373b00e14ec","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"bfe29938-e6e8-4870-938e-8373b00e14ec","b296c247-b79d-4ba5-a5ae-6679dba68060"
"8aa85b30-6824-4102-9540-fdb79d1b4c7b","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"8aa85b30-6824-4102-9540-fdb79d1b4c7b","b296c247-b79d-4ba5-a5ae-6679dba68060"
"bb2a1caa-cf88-4c07-b469-545a06e45df9","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"bb2a1caa-cf88-4c07-b469-545a06e45df9","5b9c5231-1678-4605-93a5-173cdca83ec7"
"bb2a1caa-cf88-4c07-b469-545a06e45df9","b296c247-b79d-4ba5-a5ae-6679dba68060"
"de1e080b-9ed5-4a1b-9c9e-c356d4a4260a","5b9c5231-1678-4605-93a5-173cdca83ec7"
"de1e080b-9ed5-4a1b-9c9e-c356d4a4260a","b296c247-b79d-4ba5-a5ae-6679dba68060"
"db88c997-1697-4173-9104-366811240e86","5b9c5231-1678-4605-93a5-173cdca83ec7"
"db88c997-1697-4173-9104-366811240e86","b296c247-b79d-4ba5-a5ae-6679dba68060"
"db987b08-6148-499d-9c70-d4edb27e94fc","e99af53a-fc36-42f4-8798-d43afcfe481e"
"db987b08-6148-499d-9c70-d4edb27e94fc","b296c247-b79d-4ba5-a5ae-6679dba68060"
"7269178d-55b5-4315-bc70-f9aba92c6eec","b296c247-b79d-4ba5-a5ae-6679dba68060"
"8f1cb271-8b90-42fa-94ca-dfe9b79b9ae7","905d3b53-7771-4e10-9391-8aedce01090d"
"8f1cb271-8b90-42fa-94ca-dfe9b79b9ae7","b296c247-b79d-4ba5-a5ae-6679dba68060"
"0a50c36a-92cd-4628-af70-bfa95e24ae2e","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"8810e145-97ef-4a77-ba75-abfe8116f48d","b296c247-b79d-4ba5-a5ae-6679dba68060"
"0f0c4892-9c13-4f49-8db0-64f45c73ac72","b296c247-b79d-4ba5-a5ae-6679dba68060"
"df87aeb2-87f8-4cb4-9974-d015e5f58e0c","b296c247-b79d-4ba5-a5ae-6679dba68060"
"7f59054d-f411-4ecb-ba96-8dd09a956a7a","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"0a50c36a-92cd-4628-af70-bfa95e24ae2e","b296c247-b79d-4ba5-a5ae-6679dba68060"
"0f0c4892-9c13-4f49-8db0-64f45c73ac72","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"0fc552fc-c46a-4088-8c56-35b7230d15ef","b296c247-b79d-4ba5-a5ae-6679dba68060"
"7f59054d-f411-4ecb-ba96-8dd09a956a7a","b296c247-b79d-4ba5-a5ae-6679dba68060"
"8810e145-97ef-4a77-ba75-abfe8116f48d","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"df87aeb2-87f8-4cb4-9974-d015e5f58e0c","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"99de85fb-ce17-4afb-9db2-95e65f07f1e4","b296c247-b79d-4ba5-a5ae-6679dba68060"
"20d27472-8340-415d-af30-46b3b87b97b3","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"20d27472-8340-415d-af30-46b3b87b97b3","b296c247-b79d-4ba5-a5ae-6679dba68060"
"efff7607-75d0-40b1-b7cf-326e7af073b5","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"efff7607-75d0-40b1-b7cf-326e7af073b5","b296c247-b79d-4ba5-a5ae-6679dba68060"
"608fb107-a31d-43af-95e8-09ea3b95bc72","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"608fb107-a31d-43af-95e8-09ea3b95bc72","b296c247-b79d-4ba5-a5ae-6679dba68060"
"bb48ec61-7597-4824-9642-3923a12bd0c2","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"bb48ec61-7597-4824-9642-3923a12bd0c2","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"bb48ec61-7597-4824-9642-3923a12bd0c2","b296c247-b79d-4ba5-a5ae-6679dba68060"
"9c78b2c4-5c7e-482f-828c-300abdfcc86b","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"9c78b2c4-5c7e-482f-828c-300abdfcc86b","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"9c78b2c4-5c7e-482f-828c-300abdfcc86b","b296c247-b79d-4ba5-a5ae-6679dba68060"
"9308fabe-8519-4753-8e07-6e871e3910ef","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"9308fabe-8519-4753-8e07-6e871e3910ef","b296c247-b79d-4ba5-a5ae-6679dba68060"
"cbd12c83-01f5-480f-bd7d-610915882534","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"cbd12c83-01f5-480f-bd7d-610915882534","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"c33bfa88-7ad6-4128-9edc-9c3c751a16ef","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"c33bfa88-7ad6-4128-9edc-9c3c751a16ef","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"55ff3928-ae5d-4636-8a7b-41dd936bc813","905d3b53-7771-4e10-9391-8aedce01090d"
"55ff3928-ae5d-4636-8a7b-41dd936bc813","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"c666e6e9-6317-4484-bdb1-8a84cdcac293","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"c666e6e9-6317-4484-bdb1-8a84cdcac293","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"7c238838-cee0-471a-97af-764d1b09adbe","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"7c238838-cee0-471a-97af-764d1b09adbe","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"8ad9f808-0c15-4e93-b83c-7d46e90a53c0","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"8ad9f808-0c15-4e93-b83c-7d46e90a53c0","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"f56df592-060c-4bd6-9c0e-376baf641bb1","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"f56df592-060c-4bd6-9c0e-376baf641bb1","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"e057bcba-a512-493d-af2b-403a0ed95b23","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"e057bcba-a512-493d-af2b-403a0ed95b23","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"16c133b4-b314-4171-b964-fe6332dfb300","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"16c133b4-b314-4171-b964-fe6332dfb300","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"9f6531c1-65e6-4178-af60-50174c241e93","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"9f6531c1-65e6-4178-af60-50174c241e93","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"9aa70c41-b5e6-4358-b8e8-81c0058cc7b9","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"9aa70c41-b5e6-4358-b8e8-81c0058cc7b9","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"8649d26c-e2e1-439f-852f-bb4e6c0e7e7c","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"8649d26c-e2e1-439f-852f-bb4e6c0e7e7c","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"8a0db478-183d-4c17-b646-6bda3d566f5e","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"8a0db478-183d-4c17-b646-6bda3d566f5e","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"8a56acc1-6711-4b00-9db9-79088ff300dc","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"8a56acc1-6711-4b00-9db9-79088ff300dc","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"d1bacf47-0321-4e6a-9d55-01f2c1df8231","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"d1bacf47-0321-4e6a-9d55-01f2c1df8231","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"28b76390-9c0d-4343-868e-950f94c21b67","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"28b76390-9c0d-4343-868e-950f94c21b67","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"fb407e2c-d70d-4c95-9abd-d0b3b083f18f","905d3b53-7771-4e10-9391-8aedce01090d"
"fb407e2c-d70d-4c95-9abd-d0b3b083f18f","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"d50ef663-33a5-41d8-82f7-ec874f9eaaf6","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"d50ef663-33a5-41d8-82f7-ec874f9eaaf6","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"d50ef663-33a5-41d8-82f7-ec874f9eaaf6","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"706dce72-62e4-48ba-957d-25bcea349c76","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"706dce72-62e4-48ba-957d-25bcea349c76","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"706dce72-62e4-48ba-957d-25bcea349c76","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"254f8c22-f042-40e0-a16b-02d205d505ca","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"254f8c22-f042-40e0-a16b-02d205d505ca","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"254f8c22-f042-40e0-a16b-02d205d505ca","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"f0ccf7c2-e937-4be8-b22e-92c11cbf7aa6","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"f0ccf7c2-e937-4be8-b22e-92c11cbf7aa6","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"1f42e829-cd68-42be-8c52-baaa99b4e241","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"1f42e829-cd68-42be-8c52-baaa99b4e241","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"05fda86a-a4e4-47bc-b020-d219e3502a6c","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"05fda86a-a4e4-47bc-b020-d219e3502a6c","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"f7d1668e-5359-44b7-aa14-9cc54046450f","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"f7d1668e-5359-44b7-aa14-9cc54046450f","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"bdff49f9-0d9d-41ad-9e09-a6f785d35a8d","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"bdff49f9-0d9d-41ad-9e09-a6f785d35a8d","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"325e9c24-afe5-4bf4-ab10-0833680900de","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"325e9c24-afe5-4bf4-ab10-0833680900de","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"4e01dcf0-0596-486d-806e-ca28eb8594c2","e99af53a-fc36-42f4-8798-d43afcfe481e"
"4e01dcf0-0596-486d-806e-ca28eb8594c2","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"8c889a78-2cc8-4e6b-8ff5-ff7c74c5b58d","e99af53a-fc36-42f4-8798-d43afcfe481e"
"8c889a78-2cc8-4e6b-8ff5-ff7c74c5b58d","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"2b01d0ec-a3e2-4beb-ae25-84dfbdbab060","e99af53a-fc36-42f4-8798-d43afcfe481e"
"2b01d0ec-a3e2-4beb-ae25-84dfbdbab060","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"bc116b44-962b-4694-aa63-441ae4920a53","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"bc116b44-962b-4694-aa63-441ae4920a53","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"a959c5bf-bb55-4343-a9ea-77f349f27707","5b9c5231-1678-4605-93a5-173cdca83ec7"
"a959c5bf-bb55-4343-a9ea-77f349f27707","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"cfb5e342-d2a7-4f82-bee4-c7617d5a5b24","5b9c5231-1678-4605-93a5-173cdca83ec7"
"cfb5e342-d2a7-4f82-bee4-c7617d5a5b24","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"73c776e8-e0a1-4940-85b7-c6aee9bf664d","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"73c776e8-e0a1-4940-85b7-c6aee9bf664d","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"9370b623-b67e-4f28-9d34-576303003acc","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"9370b623-b67e-4f28-9d34-576303003acc","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"63c5949f-46aa-45c1-9476-520a08475b4c","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"63c5949f-46aa-45c1-9476-520a08475b4c","905d3b53-7771-4e10-9391-8aedce01090d"
"63c5949f-46aa-45c1-9476-520a08475b4c","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"7e2710a7-dba7-46c8-ac8a-27d2c65c8318","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"7e2710a7-dba7-46c8-ac8a-27d2c65c8318","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"7e2710a7-dba7-46c8-ac8a-27d2c65c8318","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"30e6917e-78d8-4610-8fd9-aae0b7568c91","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"30e6917e-78d8-4610-8fd9-aae0b7568c91","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"30e6917e-78d8-4610-8fd9-aae0b7568c91","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"68eecf49-21b6-42bc-965a-6c8b726e1dc0","9c7c3c65-9a1d-46ec-93ea-8b8f3d907a54"
"68eecf49-21b6-42bc-965a-6c8b726e1dc0","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"094e7962-8ca8-4ef1-b655-d028829e4f61","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"094e7962-8ca8-4ef1-b655-d028829e4f61","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"094e7962-8ca8-4ef1-b655-d028829e4f61","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"2196f208-6dba-4eef-add5-3abeb75f9881","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"2196f208-6dba-4eef-add5-3abeb75f9881","e55b1e9d-1ec8-41e6-9421-c79ccef2da87"
"2196f208-6dba-4eef-add5-3abeb75f9881","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"99633744-35d4-4327-a1ea-beda2109b33a","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"99633744-35d4-4327-a1ea-beda2109b33a","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"4ea8d952-3a0a-4f4f-beef-6705130c9e1f","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"4ea8d952-3a0a-4f4f-beef-6705130c9e1f","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"4ea8d952-3a0a-4f4f-beef-6705130c9e1f","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"23cbf71a-000d-4947-a521-deaaba7b916f","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"23cbf71a-000d-4947-a521-deaaba7b916f","7feda1e5-de8c-4e36-b692-02d702a64e8f"
"23cbf71a-000d-4947-a521-deaaba7b916f","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"7bb42aa9-9d9b-4019-80f3-77f3bab02d4f","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"7bb42aa9-9d9b-4019-80f3-77f3bab02d4f","905d3b53-7771-4e10-9391-8aedce01090d"
"7bb42aa9-9d9b-4019-80f3-77f3bab02d4f","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"68010516-0a9d-4e26-8efe-d7910c5d66ac","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"68010516-0a9d-4e26-8efe-d7910c5d66ac","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"68010516-0a9d-4e26-8efe-d7910c5d66ac","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"9fcf825b-1208-4f4f-bb34-e3212439fee4","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"9fcf825b-1208-4f4f-bb34-e3212439fee4","913dc0f1-9f3c-4ede-8eb8-54e51a328eb8"
"9fcf825b-1208-4f4f-bb34-e3212439fee4","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"093a3277-7f5a-4c2f-942b-17aa737c1f43","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"093a3277-7f5a-4c2f-942b-17aa737c1f43","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
"52c9de84-dfef-4be6-ad73-0a8b5e25f7e9","c08c82fb-b7a1-4e00-80bf-6256033f3e97"
"52c9de84-dfef-4be6-ad73-0a8b5e25f7e9","d55d03a5-8681-4852-b0e2-b9d6d17efdb4"
